"","KP191526","KP191527","KP191525","KP191529","KJ417843","KP191493","KP191494","KP191501","KC316014","JN380810","JN380809","JN380808","JX093684","JX093699","KP757174","KP979771","JQ065930","AY422782","AY871813","EU282328","FJ687475","JX093618","JN379472","JN638329","JF297570","JN092553","JN544414","JN030343","AB550408","JX556922","JQ403524","JX476032","JF968043","JF968044","JN832500","JN832506","JN568248","JN415532","JN575585","JN575591","JX556940","JQ013408","HM210481","JF967762","JX402209","JF967773","JF967786","JF967792","DQ181846","DQ181856","AY732464","DQ181807","DQ518639","DQ518642","DQ518643","DQ917242","DQ917244","EU045312","EF436279","GQ139573","AM746226","EU005258","AB111086","AB111452","FJ931535","AF425622","AF425625","AF425627","AF425612","AF425619","HM237348","JF297573","JF297574","JF297578","JN029812","JN196578","JF804032","JF804036","EU448410","EU448419","FJ807632","FJ807634","FJ807635","FJ807637","FJ807638","FJ807639","KP858119","KT012508","KJ939388","KJ939367","KJ939402","KM216699","JQ686066","JQ686058","AB915384","KJ806918","KJ806910","KT175137","KC848581","KC848580","KF752596","KM279408","AB873104","KJ415093","KF364513","HQ336219","KM651778","JQ993232","JN036390","JF804049","DQ518674","KF041250","DQ453981","AB111085","AY338493","AY676385","AY676407","KF709426","JQ686069","JN030191","JF968094","JF968113","HM348831","JN544412","KR779789","KM222447","KM216708","AY484646","KP191499","KM222448"
"JX476032",2.40753724323319,2.54872031382404,2.3417739171963,2.62768438579397,4.89640964918182,4.26075767063054,5.05390857716923,4.33299073409463,4.89415843264776,4.06529985734874,3.83083241871598,3.48697379228937,5.19992764178443,4.46998100271462,2.3419915099011,2.63524304820498,5.18569820663651,5.42632878469225,2.29591392049632,5.45919923083006,5.68111174767417,2.81337732146282,5.6342205079329,4.78095924629096,5.32206447499664,0.510543259040004,0.738219877342834,3.19684302246854,5.14309895831731,1.05175510664644,2.58327490378728,0,4.00681537047864,2.48678136171482,0.875476062226798,0.362095934265143,2.76170584837703,4.04177898179699,0.736288326286954,0.910625723331493,0.823410685349479,3.08018160615558,3.69129324892157,0.75302638201332,4.58761094688303,0.767763647116169,1.00771643577474,1.15571165643197,3.20597014405582,2.64660424129725,4.72223095372128,2.68912931167372,3.08741268168844,3.30112953574419,2.26500803689063,3.07089654635316,2.57437365014951,3.0691967919119,0.700368694366687,0.788608174429582,3.12587186491318,3.10047257441455,0.855815098901364,2.55646647393732,2.89714339537426,4.53562085286678,5.22157849564976,4.88277446329625,5.05265242557651,4.34775791705076,1.11167923821745,5.13010861998994,4.78434378852083,5.11205160114555,5.02257386492557,2.51801532401035,2.43410969247571,3.09365691430591,4.80956565974285,2.9556595296747,2.83755793082023,2.90472761230551,3.2873274587373,3.07662177126337,2.62560744168255,3.07167259160475,6.17914743753402,2.51497045400493,4.58453683500195,4.84444952795984,3.08796097288256,2.2065406880758,1.2944197854079,0.793757667847882,4.27099598139571,2.38984812714803,2.41172378886424,2.83839759107349,2.63961481819191,4.70376940010265,3.85469874325094,3.2851800096465,5.42799173581176,0.937832382174311,3.12819749387309,3.20544851878577,3.39635103058845,4.08326946186053,3.67803212316856,3.87140102762674,3.92083033377468,3.63772766590743,4.47236149370891,3.37243869001882,3.40619379910311,2.8650469259488,3.69307643890834,4.77600989760727,3.41664837255729,3.53736629948902,3.26803150543739,3.79828345512803,3.55429319819641,4.41979201811007,1.05958112095526,2.85795092004117,3.02189827051862,3.27596315436616,5.5419106107947,3.54317252760702
"JF968043",1.54249410275273,1.55304743256535,1.97294900364636,1.22420914586097,4.54761503869636,4.26911647124391,4.14827868420272,3.80005919413548,3.43609123845703,4.1052889922011,3.95809215246879,3.78131611235556,3.83436840730023,4.04512551868441,1.62746384125752,1.60342213613936,4.33879802917864,3.80924494155101,1.6775668445459,4.06419997141912,4.45773462235015,2.00497179847323,4.33820995436841,4.00508764107612,3.64900842718496,4.31634270332955,4.38397393517887,1.25700843153605,3.10144337114502,4.36422303743412,1.53446953631276,4.00681537047864,0,1.85227845495676,5.6359989918881,4.33421239631224,1.33591724000721,2.91001791952944,4.74181604770564,5.34524155800156,4.4764931478756,0.543673497690961,0.358665968935749,4.0853851452852,3.64171781035015,4.31278900542184,3.72543830414151,4.76411974609642,0.503383266263862,1.75813826863153,3.68314971175997,1.66979277708514,0.667642182869925,0.738070066116529,1.7325691210834,1.64353340313047,2.69648011753129,0.372179661889995,4.86750058506399,4.96456060002741,1.58532433810042,1.38787135821466,3.94673355166745,1.8843060888633,0.550545755442942,3.57978413281225,4.02937172782492,3.59042926436285,3.73040476523021,3.99579927201181,4.14933241161047,4.11045490148982,4.01971030710463,3.82202711208642,4.17142975268481,1.32706555749348,1.25986956705919,0.563864560045041,3.53778330686078,1.06148465625952,1.80194802373541,1.21175143570212,1.90785436882214,1.66456528875583,1.47282889306524,1.28818140739408,4.67725022421054,1.47975504687927,4.50490608670498,3.97753567523758,2.20198065545927,1.84736419355628,5.08361847988304,4.67546367712266,3.32657513887715,2.07361894736106,1.67277377038198,1.74682253750677,2.05510282771464,4.39041504615281,1.13733704280186,0.499402611213848,4.34087883036691,5.53759710781061,1.26328646363461,4.46474581982294,3.92779219101556,5.44483140638756,5.27744118769013,4.02560075264065,4.2553189406752,4.44845439625187,4.77685429588631,3.76299683462335,4.66958461384875,4.31487544795637,5.17899041463596,4.61369117839703,3.90164095323486,4.14304936351171,4.65995734414433,3.64277449613904,4.47275907158017,4.7327538748574,4.22563695343635,1.77979116688156,2.03610933125286,0.508284594857417,4.70526767168221,3.87420385993944
"JF968044",0.662758346350221,1.16152526374712,0.80083054302644,0.530080913397615,3.58691080947272,3.05486410228852,4.28791873448815,2.94373439371549,3.63544966916412,2.90725284408843,2.83860941945049,2.50369521073756,3.13702123761034,2.91685851236388,0.78736620018,0.921043838230448,3.81216655554193,3.95341316204657,0.855323772261533,4.35941815906418,4.53033809609368,1.30300203026699,3.97881598163946,3.2219003461126,3.90417512357773,2.79877336106266,2.79479007718514,1.10301658945222,3.85403142126944,3.07996934241896,0.611325886038305,2.48678136171482,1.85227845495676,0,3.48075835095082,2.76347507242362,0.769357138835671,3.35313379977938,2.97459890830897,3.79188487284098,3.23112215782429,1.25723846844734,1.31186185023819,2.88086919458404,3.45740659290614,2.98381282306951,2.92685821609436,4.00571824322161,1.18604012264057,0.741429336274103,2.97021756319111,0.513315737526862,1.32954763051745,1.25619723772531,0.452312210262283,1.39455117822085,2.31031741979489,1.42757880938562,2.86255256144766,2.96821083474151,0.727127658559968,0.942912803777497,2.89787541058203,0.932629380278868,1.07020303380724,3.58195380615704,4.06612458938344,3.51845615068751,4.12292255620041,3.61333194490761,3.03011423379039,3.9982789881205,3.7059651178555,3.97557025404992,3.36260546366122,0.418817906644074,0.572869897447123,1.38764421157447,3.7834082620858,0.94428300298748,1.06420352210954,1.11112229583965,1.29933159620204,1.28798796417748,1.37087117504148,1.13138120470567,4.57440135860328,0.743527487197433,3.16273228698711,3.38912981372259,1.27607440318481,0.512720190512773,3.33739589885846,2.9538033758449,3.04755808946658,0.717954495987263,0.91466329085595,0.903442857009553,0.601860694646014,3.68565432386904,1.51958163273396,1.14200128401635,3.49189124759674,3.88043049992589,1.13095720404435,2.61408375994095,2.78488142200729,3.73567653872042,3.34071298854045,2.67682512416971,2.7046321304397,2.78819726045961,2.83188187186798,2.60178887532804,3.31312518724292,2.90625844278482,3.4328478564207,2.92499838763119,2.40339958280507,2.22643371199764,3.01097343297761,2.4762213588817,2.66596828034816,3.1642902377921,2.84212006443455,0.609934706132138,0.684627704445836,1.24456178951828,3.71445607560186,2.61889881914612
"JN832500",3.446023762213,3.47680939544564,3.27293407174622,3.81920805681872,6.34626466643651,5.63879956913717,6.62931802883034,5.56089288022894,7.05063672050606,4.12273291176557,4.06121976176399,3.80884617589185,7.2765459638316,6.27434193867786,3.20411426778537,3.72207399589358,6.90879068856392,7.55343691030882,3.46658434343143,7.68601606523874,7.24424321685755,3.62662850458177,7.50510099507219,6.29311501929962,6.9683251117356,0.736985810821478,0.685347935955253,4.31190702274823,7.13172571401325,1.06622193909248,3.99348897328786,0.875476062226798,5.6359989918881,3.48075835095082,0,0.631498986527917,4.03700850010568,5.87253277935302,0.97088043627853,0.462834541688251,0.979766597385653,4.61676039518169,5.16189677100212,0.940323546046709,6.22300192379006,0.789800221848713,1.62038746878311,1.3670544494202,4.56936887456212,3.28614711005683,6.44466105806209,3.54293368091624,4.61874199863756,4.93863289744966,2.89455242059571,4.36437267070259,3.13831915896948,4.28468432949679,0.520424232767463,0.993767375264155,4.44074706042732,4.57369565365219,0.980954015504312,3.30105454677695,4.36528181129314,6.20205798362402,6.9350394061498,6.58052901827878,7.18839776013349,5.69734942752349,1.43063233057471,6.42870422071223,6.24521240859788,6.39483906611378,6.7966903773356,3.61991496021472,3.3477426761785,4.54836382181727,7.0962208068775,4.19984851654625,3.86570499637351,4.13888888271555,4.28837505015457,3.96141058482865,3.59238140637403,4.15811147254087,8.21944765632007,3.94581742590549,5.6719144017224,6.41547346572915,3.83059624447721,3.3305968609461,1.40056135204382,0.84188461814115,5.93694000487253,3.42513477300663,3.43417871504501,3.63124083973855,3.75709561126266,6.41725598072852,5.64633851108017,4.70777285698901,6.90804394302431,0.451156704457993,4.35916437863777,3.62873729769872,3.84358934611558,4.54201295131969,3.89010705694048,4.22642541787185,4.01945477664036,3.87609868847973,4.57067371466949,3.62723649430274,3.59779164712972,3.30500741310835,3.99537812575251,4.80382121995604,3.76815876735779,3.84026888580313,3.86890397548437,4.17896188994818,3.92747614693094,4.41372235963253,0.814881735583497,3.7473641041735,3.99371424456209,4.68504052583199,6.7738425613917,4.0979061656292
"JN832506",2.78270404863219,2.50667050116391,2.55943864756532,2.90708168045525,4.72084662784328,4.2864536995905,5.30877535217186,4.44291137691284,5.09747688950811,3.88871185261959,3.96824674306068,3.65255974312352,5.58008651837185,4.65168107121067,2.42847292448382,2.88558795267882,5.38316848888962,5.6891612646771,2.57132714658207,5.63860327724904,5.79508329924312,2.842616515491,5.77837395072892,4.82552818394383,5.36942158061565,0.404024514705211,0.900636287514201,3.3353401339483,5.20156284058635,1.20412149261655,3.02040923420399,0.362095934265143,4.33421239631224,2.76347507242362,0.631498986527917,0,3.01820810914685,4.12709695778515,0.988748159930835,0.846434772963165,0.958451553956755,3.56162721879493,4.09848883775413,0.878619685587727,4.76355897026189,0.948201446296826,1.47841860317273,1.31937541360884,3.57819298780273,2.73859009778329,4.87851377205914,2.89883620625533,3.46061393699944,3.7379294306542,2.28538204808856,3.28928227092388,2.76297651879839,3.5513362652561,0.556801875488861,0.410070622725758,3.39983109435414,3.53023646036501,0.798057582651529,2.77713351810759,3.27261225013592,4.63065620865872,5.44974721576222,4.92553722676552,5.19412873924388,4.38221746742159,1.35556202210877,5.14388014659558,4.95281211970518,5.25195640684109,5.10854452023464,2.79304524588136,2.5225389814569,3.59193571219746,5.1330789511615,3.47917527038164,3.0618500485044,3.22050277046098,3.54116977707315,3.30057845843867,2.90061314903191,3.27913331514595,6.3629370289119,3.00757328327921,4.5046629475307,4.98747837179514,3.15670665529353,2.56663214533927,1.50539812584398,0.881151412958169,4.63773713746022,2.61120401513777,2.68641871989112,2.85323981010918,2.98638847632408,4.94206224358548,4.18729593278874,3.69483602326041,5.46564339066665,0.965760404568252,3.38503469213871,3.13548948830504,3.30542203797304,4.33102595836325,3.64927363215441,3.93761069055809,4.13901353774598,3.55371733367059,4.57096792243567,3.44857371456903,3.44494480120671,3.12285667477212,3.6949121595854,4.63751286190408,3.48363775173563,3.67829691777856,3.40690791251627,3.8667656590073,3.53048878076987,4.06970484379215,1.07446037344963,3.13895342145044,3.32876577834108,3.67000263442788,5.43465326209278,3.91290547186302
"JN568248",0.573987427185841,0.685241805561252,0.8695714247804,0.564453524038416,3.83273311773864,3.13142670985292,4.52019842036448,2.95049066875934,3.90251981256267,3.60446550502128,3.56917331121782,3.37432782495242,3.40945817325175,3.15424304672946,0.558257316762021,0.845881182494883,4.20230601258645,3.95105306189758,0.64839153486091,4.40852129014756,4.59608070776908,0.958134085312351,4.13785270918244,3.56646153662796,3.75925663316045,3.08870510581978,3.09910752739221,0.546054974170351,3.76747046613267,3.41214852931626,0.431877998265289,2.76170584837703,1.33591724000721,0.769357138835671,4.03700850010568,3.01820810914685,0,3.18295437185743,3.22086056078944,3.98898681726868,3.4380699274203,0.923976220415588,0.947476678748406,2.99415984089587,3.46187149468917,3.34033703002891,2.8862204573662,4.01774665557124,0.901771202626517,0.713012218014305,2.94471146510193,0.643887253271799,0.811041783994398,0.938060973950056,0.680314780640669,1.15338368842972,1.92596320003318,0.983655191402081,3.29370786565461,3.32092662128962,0.303032263266436,0.3737414611275,2.78850402462388,0.593443436766306,0.867438422183678,3.55841759184781,4.16094994361864,3.59476332225484,4.10646130146071,3.65888878302651,3.03262054227328,4.14557868310495,3.81503657830624,4.07275548860173,3.71130381277483,0.412377780203659,0.434040811535633,0.981970811872318,3.86816483414821,0.752599497888131,0.61658965453887,0.588693984124044,0.851161571892003,0.777813231652678,0.750118650167327,0.595490697571362,4.79866960773949,0.503095259327479,3.73644329008637,3.41888176280085,1.14558045315478,0.51463316181828,3.59994328311529,3.27554933848589,3.15862653849001,0.71213658168893,0.595796226707467,0.773032484581952,0.448505633040069,4.0932487386431,1.09898421703429,0.965639835217595,3.68827230974927,4.13555287368867,0.591944968714929,3.63590556320082,3.26482118865424,4.34038490483454,4.08054631904675,3.34492837538926,3.71154435027988,3.87814913179672,4.1388466716138,3.03302818799894,3.7871393997282,3.25845004879347,3.99188021366531,4.01822525795423,3.24437319359752,3.39601889372073,3.53261625420383,3.29534839527931,3.46767959749607,4.0326692441547,3.04924257925473,0.797988046371443,0.872002489631206,1.08899942411223,4.21565198644592,2.87070722817315
"JN415532",3.48825609386328,2.74159154638929,3.7494623896327,3.10331788034619,1.58559652325732,1.26268713066857,1.68929668662364,1.33696322964714,0.754185704890679,3.4686362678728,3.86600218790038,3.72230431390341,1.37287400637156,1.64979884351399,3.46370966418996,3.05885008610047,1.40142533699824,0.871527539323525,3.77007433381047,0.984504770016734,1.55799684846336,3.27068322244018,1.32820348901819,1.22087371862519,0.882339836547628,4.06895884937051,4.2660188163072,3.75846390342741,0.473369200207415,4.14500433315577,3.43832093187651,4.04177898179699,2.91001791952944,3.35313379977938,5.87253277935302,4.12709695778515,3.18295437185743,0,4.77818167685728,5.86645825670646,4.16301786708844,2.98245674179863,2.52951445384902,3.99390828340963,1.11343168409152,5.03184065876438,4.4691983204678,4.29018687873904,3.04174253208353,3.60190238883396,1.51783504146353,3.74208505306682,3.35226904541166,3.63991889429454,3.65024315320343,3.92337734254346,3.38189835060484,3.49268079316485,5.02780621285636,4.86055208059134,3.04598391105603,3.10347105719754,4.26144484501707,3.85951959191003,2.70546335655737,0.837688096462119,1.08005187538795,0.565920922167153,0.363620793834276,0.803106919189989,4.69857879831752,1.07542238467908,1.23059294161804,1.06416981868594,1.05155296016631,3.13958657247212,3.4901967196679,3.13387221905092,0.75004394358094,4.1147229039791,3.6333409586846,3.595766733979,4.12367317209582,4.32451973298002,3.87579220048613,3.60269657417118,1.35101354272331,3.3700434827272,1.88002069031561,1.40741219185419,3.59745847579644,3.33104042824507,5.0591438297201,5.24890644588884,1.07570593006751,3.58573661899099,3.69790064493187,3.54036294954831,3.31286399129173,1.03669032865981,2.85148999279928,2.58985720594643,1.95201522193256,6.34800481186408,3.7716549416082,3.53404808119019,3.52245737034406,4.39755233195355,4.12356765492679,3.61194076248267,4.14269955256679,3.69251220081252,4.52356048475447,3.57546362445714,4.14515744067053,3.69801453056027,4.03755733224518,4.48983889494815,3.69319342318988,3.87950708430893,3.35569339148091,3.59587346101381,3.88086565656989,3.64542518237498,4.16107370469673,3.97018802650463,4.67747483764193,2.95688166022483,1.92768300678638,4.97801223435238
"JN575585",2.85394944285344,3.27976542694298,2.63477249636671,2.99673742321886,4.89342074781729,4.34278875124805,5.42892946015023,4.27844839967946,5.66702047728846,3.47434207419366,3.08397516607408,2.90216886227214,5.63990001439932,4.85077767782653,2.77664438290875,3.00157283400894,5.61029573646607,5.94832624247931,2.93252901054238,6.01691797610809,5.9294879832768,3.30042445757664,6.02189639764236,4.95392816117329,6.01903745128198,0.85711862482273,0.489850993559244,3.86644780900882,5.71592873193114,1.36146596461588,3.0236989709001,0.736288326286954,4.74181604770564,2.97459890830897,0.97088043627853,0.988748159930835,3.22086056078944,4.77818167685728,0,1.0473944357063,0.933866065159094,3.64576880439299,4.28468471603734,0.491448946826694,5.11681894159082,0.698905041067421,0.674347390621077,1.37288128681443,3.53383113945389,3.10577446496778,4.97347702811058,3.03004297281251,3.49495853080927,3.87629618998753,2.35428639076026,3.97653807676917,2.45289963699994,3.60328244385685,0.616658160547929,1.28202426053605,3.58899735588876,3.61727857176093,1.07838708107936,2.6300259669751,3.49299751804536,4.75491054385878,5.79641842264775,5.30799153482916,5.79562446761154,4.58567503843889,1.27954241781308,5.52513253075324,5.04643385261623,5.49241662930191,5.40910273226189,3.17759027898783,3.03600791222576,3.55754890955127,5.31416306133321,3.35158874783513,3.27790164610675,3.2995813409829,3.89749274802449,3.58805152660479,3.34717382439064,3.74743072295225,6.72790145051923,3.08932229060786,4.49080828298737,4.90409545501985,3.61598757182787,2.58438871448141,1.28934806706824,0.835875889453721,4.33426431153092,2.64995090093643,2.81626175972787,3.30723431489816,2.77296152447364,5.00468581202488,4.88203790331811,3.76208974190581,5.40001515823322,0.857359375939147,3.84554450991132,2.69290446419731,2.72525901707584,2.82870124438716,2.57934321942791,3.0355837605725,3.02326656565495,3.14393034938332,3.68744275030855,2.6966675174631,2.28426010483555,2.04450844706948,2.54840150999269,3.82715443931073,2.76773467445716,2.96253674004584,2.67857153108673,3.2041169399992,3.00701273861649,3.76114277532419,0.808065595886568,3.16379758498123,3.33677664976775,4.14924471137128,5.44428863525934,2.95885468991777
"JN575591",3.73752325765606,3.32940254942521,3.26547914335388,3.9154203513404,6.87055648181281,5.88674470815516,6.8042661584746,5.83666418259889,7.11104910253487,4.09161007551451,4.27260926337111,4.07615410276587,7.44287661656124,6.36959947560941,3.04972094855521,3.99362542014472,7.39156314033518,7.32755904030908,3.26324810542159,7.91059802257974,7.2864527659384,3.55445775805411,7.89299476235227,6.34423539414261,6.77833534892666,0.893898937147673,0.853227464527281,4.20406498904974,7.03202431542896,1.03368423104321,4.0006177653266,0.910625723331493,5.34524155800156,3.79188487284098,0.462834541688251,0.846434772963165,3.98898681726868,5.86645825670646,1.0473944357063,0,1.01050950495357,4.29023983292311,4.95814251988315,0.972342696522098,6.40753396115564,0.629465665704126,1.31662279225537,1.21215070130837,4.28418017250619,3.21632530980828,6.37708688445813,3.4367065673475,4.28009004989554,4.64509980091133,2.905776750184,4.36108251397135,2.89725773274169,4.08626012211346,0.755494336834874,1.28242793561039,4.45303806056246,4.39901343088789,0.716059318793701,3.2866525965103,4.34165781927711,6.07886645332715,7.15356778797854,6.55631617157059,7.07506778609542,5.69510552886828,1.19986118792,6.70111909905395,6.60162460239157,6.68927902981313,7.15062675076248,3.76642453335638,3.34961574348308,4.21516689562966,7.05085829130468,4.12388408569562,3.8907178089611,3.86712153019943,4.21877676224792,3.71611647242325,3.31690361163233,3.99183702922297,8.38454772018948,3.76825855635992,5.7859936818226,6.6003639332907,3.72524052551827,3.49068434972427,1.42562829099447,0.861148378881789,6.01761201503411,3.35567887044578,3.22961265222939,3.54024493627136,3.93978654571786,6.46361519372196,5.3214427870494,4.76539696306879,7.08284565560701,0.228208728273078,4.11845990156823,3.68493769672603,3.64703660046555,4.24598346171858,3.76190629190796,4.27896947164712,4.07779443172705,3.99369095202224,4.87402227088497,3.70704730112759,3.37953757568133,3.19545763537669,3.79241909800121,5.08356044753491,3.89385676742245,4.31012530019858,3.49932545437353,4.29083935334599,3.99205400843771,4.61413251946851,1.0617647368738,3.92502686490836,4.25680278128809,4.29029752494761,7.16949387057708,3.89545403634757
"JX556940",3.37312656146336,3.01040872096849,3.48785008599232,3.55321135263902,4.61717316018714,4.1323070535137,4.73736557143584,4.02750068513033,5.18747890201905,3.58385604819811,3.40060226171553,3.38174092870724,5.52226647392698,4.71341138848106,3.15409885054572,3.30235659622145,5.18832411014184,5.41899638952486,3.39111386804814,5.69448766260147,5.24683028918182,3.18628019009301,5.59786941466682,4.58222990782506,5.28316447813408,0.704020998814647,0.6438569538455,4.12534623026651,5.10135600762845,0.413380238536868,3.60459719770955,0.823410685349479,4.4764931478756,3.23112215782429,0.979766597385653,0.958451553956755,3.4380699274203,4.16301786708844,0.933866065159094,1.01050950495357,0,3.84931042512773,4.18848204107413,0.715458304760862,4.67358594806736,0.661829515757967,1.0404712357562,0.284270543370755,3.64065922544425,2.98934541133882,4.89109095687885,3.20509940894313,3.68769712338948,4.18761327529183,2.75864205264756,4.09168455161106,2.41939150907314,3.44775844246469,0.872177768038083,1.21503398833171,3.63428293410121,3.88906752043983,0.765459893635568,3.23732936755096,3.45774202367834,4.48057103708412,5.3196170368056,4.69885788215801,5.10826599068723,4.11550839547709,0.788616877693107,4.75173287110057,4.66159833998542,4.62015601721997,5.0894912737326,3.2720597797747,3.01641414638378,3.79660001464238,5.18363050666688,3.64345667294861,3.84684089929264,3.94761981897552,3.95701338274231,3.98550965866781,3.44056414931632,4.01029747216675,6.13260883593358,3.37428263118905,4.29578404586961,4.46427407737643,3.16708709311829,2.98092300100814,1.34582465903029,0.827801875548284,4.11539374327856,3.37615751054013,3.45294350343294,3.15014527802373,3.28742184423592,4.4440006001746,4.18999536965713,3.72331238892833,5.35242250707296,1.12319794307197,4.04833649098028,2.75606529466662,3.09255903760426,3.49965209371035,2.97977843379222,3.62848950386802,3.57496029390788,3.12519627067015,4.35114799455176,2.98641140935202,2.62313161661186,2.55779752147273,3.00707805237635,4.44530494858732,3.0082910545338,3.45533414935859,2.782170374979,3.6911385540153,3.42062697484496,4.02770767742727,0.810596352897367,3.62076820469039,4.23698789497845,3.72760205540449,5.22014485875778,3.38715226388744
"JQ013408",0.948111377223567,1.40887056221924,1.26255948029795,0.753715822086811,4.39438517274565,3.7939031028737,4.45839389586006,3.39809849087086,3.42856337688387,3.74403447214084,3.59204174716024,3.32898655425612,3.72436822769157,3.73020214359501,1.08380974989165,1.0992690563945,4.35992046710921,4.08580295923592,1.19203897484115,3.90621697991252,4.48616166917665,1.69202887993894,4.44518833286104,4.04295153873036,3.98560126930469,3.55637477191676,3.32034527570038,1.21631229426063,3.22799789958884,3.76709053477264,0.973822698797763,3.08018160615558,0.543673497690961,1.25723846844734,4.61676039518169,3.56162721879493,0.923976220415588,2.98245674179863,3.64576880439299,4.29023983292311,3.84931042512773,0,0.482934936064443,3.28657389918329,3.92356871226997,3.48614280343037,2.89719637965657,4.21223107445739,0.384297715809439,1.429093404883,3.57448187430373,1.2709829839513,0.530016246167587,0.323011700707075,1.08929070577847,1.42517167324903,2.57510476404617,0.496930246924195,3.88490778088196,4.18522898129514,1.28909442305258,0.930966596911879,3.2200052743864,1.35298470388628,0.628375775637803,3.75934874627388,4.11427637208425,3.62656598821531,3.92749664448127,3.98225974117921,3.49776227258201,4.25043870756718,3.93846789585995,4.01035413313959,4.12982528113122,0.879665158025328,1.03401263372511,0.0287105401350804,3.55756199087699,0.620751917456883,1.25925717932411,1.02331516692069,1.74821384113493,1.48510367036529,1.25037385640823,1.07867179969112,4.85462802971256,0.736173831372317,4.16664119214868,3.69129173992988,1.93244715735899,1.09240905706711,4.06729346962626,3.68782739100582,3.41438488615498,1.25531735968436,1.03773273260516,1.57257725357566,1.40787784836819,4.24971796190196,1.19785024889741,0.526632311354987,4.40405823155361,4.49046017025066,1.08798653086866,3.96324618048123,3.53564794616608,4.64228933699945,4.6259010353168,3.37769131496448,3.62717693256819,4.05222872645362,4.24303576154652,3.30303749154986,4.18838319072476,3.43425206840708,4.56707997249022,4.35201201548873,3.54215256355644,3.56002293754044,4.05202949501216,3.27354066484588,3.79894134150586,4.31540735847446,3.25248196160736,1.34845108556454,1.39637366997457,0.477619986335505,4.78008359300268,3.05068822849055
"HM210481",1.2439332220907,1.09475763733032,1.63992959124972,0.949114470061591,3.86351339272984,3.31610938561102,3.38885139749616,2.93127177109735,2.96423222092117,3.40003243879749,3.37215045928171,3.02604976162221,3.07866217051158,3.35790400435214,1.30221388677831,1.25099948501751,3.28433912827556,3.1620833992484,1.52260831057391,3.52228840850419,3.55072750004302,1.49581381023658,3.30565818783117,3.33871060979227,3.01087365069469,3.90722684345229,3.84061930965664,1.09213198416822,2.80403312835397,3.89382277534257,1.07915140665503,3.69129324892157,0.358665968935749,1.31186185023819,5.16189677100212,4.09848883775413,0.947476678748406,2.52951445384902,4.28468471603734,4.95814251988315,4.18848204107413,0.482934936064443,0,3.52718060293457,2.78462965270625,4.10807689181954,3.38599286200964,4.59533088824406,0.568201634349433,1.26094974839119,2.8606794512242,1.10203822996798,0.776327374773368,0.878996527781556,1.38301572633639,1.43631800792631,2.2036801691309,0.418144636631196,4.36696206373566,4.568359482093,1.11354762414171,0.892834497374803,3.63979250174614,1.33783266191906,0.465047627190964,3.07839440951257,3.14707932531841,2.94147449285575,3.26810797875212,3.25575704973014,3.8429844580969,3.26689455500258,3.04969318005828,3.07178465632367,3.4338282022108,0.942948172169014,0.968645367028146,0.549243234992377,3.08404739938001,0.951062592288606,1.45515254960809,1.01296568801935,1.41798618856822,1.43642541246549,1.40099225805221,1.0493394870787,3.82622291067551,1.0713225533341,3.715839294057,3.10794756298381,1.6017683540656,1.3364745699699,4.31752750308934,4.27564417799627,2.62940637292856,1.63849672919026,1.3457250679565,1.27442628184469,1.55647805286161,3.70849401750334,0.88477079962096,0.450206581378603,3.61906175646273,5.12501596629229,1.18484102946098,3.64044861611701,3.29968239102165,4.53957598862105,4.47447841056389,3.45135570480474,3.56963795587788,3.66717366833187,3.93815794250193,3.08562174272038,3.95325724460673,3.6164342151611,4.34072328931143,3.85422355490608,3.13900900701611,3.38892471238318,3.71156896180149,2.91497815709851,3.62670078068931,3.97021892316187,3.68294487308664,1.35154374025805,1.77070243027579,0.512072512078389,4.00215882315101,3.16817200076143
